date_str,sp500,djia,date_ex1,date_ex2,date_ex3,date,diff_sp500,lag_sp500,growth_sp500,diff_date,count_days,diff_djia,lag_djia,growth_djia
11/7/2018,2813.89,26180.3,November 07 2018,"Wednesday, 2018-11-07",7-Nov-18,11/7/2018,58.44,2755.45,2.120887695,1 days,1,545.29,25635.01,2.127130046
11/8/2018,2806.83,26191.22,November 08 2018,"Thursday, 2018-11-08",8-Nov-18,11/8/2018,-7.06,2813.89,-0.250898223,1 days,1,10.92,26180.3,0.041710752
11/9/2018,2781.01,25989.3,November 09 2018,"Friday, 2018-11-09",9-Nov-18,11/9/2018,-25.82,2806.83,-0.919898961,1 days,1,-201.92,26191.22,-0.770945378
11/12/2018,2726.22,25387.18,November 12 2018,"Monday, 2018-11-12",12-Nov-18,11/12/2018,-54.79,2781.01,-1.970147536,3 days,3,-602.12,25989.3,-2.316799606
11/13/2018,2722.18,25286.49,November 13 2018,"Tuesday, 2018-11-13",13-Nov-18,11/13/2018,-4.04,2726.22,-0.148190535,1 days,1,-100.69,25387.18,-0.396617505
11/14/2018,2701.58,25080.5,November 14 2018,"Wednesday, 2018-11-14",14-Nov-18,11/14/2018,-20.6,2722.18,-0.756746431,1 days,1,-205.99,25286.49,-0.814624726
11/15/2018,2730.2,25289.27,November 15 2018,"Thursday, 2018-11-15",15-Nov-18,11/15/2018,28.62,2701.58,1.059380066,1 days,1,208.77,25080.5,0.832399673
11/16/2018,2736.27,25413.22,November 16 2018,"Friday, 2018-11-16",16-Nov-18,11/16/2018,6.07,2730.2,0.222328035,1 days,1,123.95,25289.27,0.490128817
11/19/2018,2690.73,25017.44,November 19 2018,"Monday, 2018-11-19",19-Nov-18,11/19/2018,-45.54,2736.27,-1.664309443,3 days,3,-395.78,25413.22,-1.557378404
11/20/2018,2641.89,24465.64,November 20 2018,"Tuesday, 2018-11-20",20-Nov-18,11/20/2018,-48.84,2690.73,-1.815120804,1 days,1,-551.8,25017.44,-2.205661331
11/21/2018,2649.93,24464.69,November 21 2018,"Wednesday, 2018-11-21",21-Nov-18,11/21/2018,8.04,2641.89,0.304327584,1 days,1,-0.95,24465.64,-0.003882997
11/22/2018,,,November 22 2018,"Thursday, 2018-11-22",22-Nov-18,11/22/2018,,2649.93,,1 days,1,,24464.69,
11/23/2018,2632.56,24285.95,November 23 2018,"Friday, 2018-11-23",23-Nov-18,11/23/2018,,,,1 days,1,,,
11/26/2018,2673.45,24640.24,November 26 2018,"Monday, 2018-11-26",26-Nov-18,11/26/2018,40.89,2632.56,1.553240952,3 days,3,354.29,24285.95,1.458827017
11/27/2018,2682.17,24748.73,November 27 2018,"Tuesday, 2018-11-27",27-Nov-18,11/27/2018,8.72,2673.45,0.326170304,1 days,1,108.49,24640.24,0.440296036
11/28/2018,2743.79,25366.43,November 28 2018,"Wednesday, 2018-11-28",28-Nov-18,11/28/2018,61.62,2682.17,2.297393528,1 days,1,617.7,24748.73,2.495885647
11/29/2018,2737.76,25338.84,November 29 2018,"Thursday, 2018-11-29",29-Nov-18,11/29/2018,-6.03,2743.79,-0.219769006,1 days,1,-27.59,25366.43,-0.108765798
11/30/2018,2760.17,25538.46,November 30 2018,"Friday, 2018-11-30",30-Nov-18,11/30/2018,22.41,2737.76,0.818552393,1 days,1,199.62,25338.84,0.787802441
12/3/2018,2790.37,25826.43,December 03 2018,"Monday, 2018-12-03",3-Dec-18,12/3/2018,30.2,2760.17,1.094135506,3 days,3,287.97,25538.46,1.127593441
12/4/2018,2700.06,25027.07,December 04 2018,"Tuesday, 2018-12-04",4-Dec-18,12/4/2018,-90.31,2790.37,-3.236488351,1 days,1,-799.36,25826.43,-3.095123871
12/5/2018,,,December 05 2018,"Wednesday, 2018-12-05",5-Dec-18,12/5/2018,,2700.06,,1 days,1,,25027.07,
12/6/2018,2695.95,24947.67,December 06 2018,"Thursday, 2018-12-06",6-Dec-18,12/6/2018,,,,1 days,1,,,
12/7/2018,2633.08,24388.95,December 07 2018,"Friday, 2018-12-07",7-Dec-18,12/7/2018,-62.87,2695.95,-2.332016543,1 days,1,-558.72,24947.67,-2.239567863
12/10/2018,2637.72,24423.26,December 10 2018,"Monday, 2018-12-10",10-Dec-18,12/10/2018,4.64,2633.08,0.176219484,3 days,3,34.31,24388.95,0.140678463
12/11/2018,2636.78,24370.24,December 11 2018,"Tuesday, 2018-12-11",11-Dec-18,12/11/2018,-0.94,2637.72,-0.035636838,1 days,1,-53.02,24423.26,-0.217088136
12/12/2018,2651.07,24527.27,December 12 2018,"Wednesday, 2018-12-12",12-Dec-18,12/12/2018,14.29,2636.78,0.541948892,1 days,1,157.03,24370.24,0.644351471
12/13/2018,2650.54,24597.38,December 13 2018,"Thursday, 2018-12-13",13-Dec-18,12/13/2018,-0.53,2651.07,-0.019991928,1 days,1,70.11,24527.27,0.285845102
12/14/2018,2599.95,24100.51,December 14 2018,"Friday, 2018-12-14",14-Dec-18,12/14/2018,-50.59,2650.54,-1.908667668,1 days,1,-496.87,24597.38,-2.020011887
12/17/2018,2545.94,23592.98,December 17 2018,"Monday, 2018-12-17",17-Dec-18,12/17/2018,-54.01,2599.95,-2.077347641,3 days,3,-507.53,24100.51,-2.105889046
12/18/2018,2546.16,23675.64,December 18 2018,"Tuesday, 2018-12-18",18-Dec-18,12/18/2018,0.22,2545.94,0.008641209,1 days,1,82.66,23592.98,0.350358454
12/19/2018,2506.96,23323.66,December 19 2018,"Wednesday, 2018-12-19",19-Dec-18,12/19/2018,-39.2,2546.16,-1.539573318,1 days,1,-351.98,23675.64,-1.486675756
12/20/2018,2467.42,22859.6,December 20 2018,"Thursday, 2018-12-20",20-Dec-18,12/20/2018,-39.54,2506.96,-1.57720905,1 days,1,-464.06,23323.66,-1.989653425
12/21/2018,2416.62,22445.37,December 21 2018,"Friday, 2018-12-21",21-Dec-18,12/21/2018,-50.8,2467.42,-2.058830681,1 days,1,-414.23,22859.6,-1.812061453
12/24/2018,2351.1,21792.2,December 24 2018,"Monday, 2018-12-24",24-Dec-18,12/24/2018,-65.52,2416.62,-2.711224768,3 days,3,-653.17,22445.37,-2.910043363
12/25/2018,,,December 25 2018,"Tuesday, 2018-12-25",25-Dec-18,12/25/2018,,2351.1,,1 days,1,,21792.2,
12/26/2018,2467.7,22878.45,December 26 2018,"Wednesday, 2018-12-26",26-Dec-18,12/26/2018,,,,1 days,1,,,
12/27/2018,2488.83,23138.82,December 27 2018,"Thursday, 2018-12-27",27-Dec-18,12/27/2018,21.13,2467.7,0.856262917,1 days,1,260.37,22878.45,1.138057867
12/28/2018,2485.74,23062.4,December 28 2018,"Friday, 2018-12-28",28-Dec-18,12/28/2018,-3.09,2488.83,-0.124154723,1 days,1,-76.42,23138.82,-0.33026749
12/31/2018,2506.85,23327.46,December 31 2018,"Monday, 2018-12-31",31-Dec-18,12/31/2018,21.11,2485.74,0.849244088,3 days,3,265.06,23062.4,1.149316637
1/1/2019,,,January 01 2019,"Tuesday, 2019-01-01",1-Jan-19,1/1/2019,,2506.85,,1 days,1,,23327.46,
1/2/2019,2510.03,23346.24,January 02 2019,"Wednesday, 2019-01-02",2-Jan-19,1/2/2019,,,,1 days,1,,,
1/3/2019,2447.89,22686.22,January 03 2019,"Thursday, 2019-01-03",3-Jan-19,1/3/2019,-62.14,2510.03,-2.475667622,1 days,1,-660.02,23346.24,-2.827093356
1/4/2019,2531.94,23433.16,January 04 2019,"Friday, 2019-01-04",4-Jan-19,1/4/2019,84.05,2447.89,3.433569319,1 days,1,746.94,22686.22,3.292483278
1/7/2019,2549.69,23531.35,January 07 2019,"Monday, 2019-01-07",7-Jan-19,1/7/2019,17.75,2531.94,0.701043469,3 days,3,98.19,23433.16,0.419021592
1/8/2019,2574.41,23787.45,January 08 2019,"Tuesday, 2019-01-08",8-Jan-19,1/8/2019,24.72,2549.69,0.969529629,1 days,1,256.1,23531.35,1.088335348
1/9/2019,2584.96,23879.12,January 09 2019,"Wednesday, 2019-01-09",9-Jan-19,1/9/2019,10.55,2574.41,0.409802634,1 days,1,91.67,23787.45,0.385371278
1/10/2019,2596.64,24001.92,January 10 2019,"Thursday, 2019-01-10",10-Jan-19,1/10/2019,11.68,2584.96,0.451844516,1 days,1,122.8,23879.12,0.514256807
1/11/2019,2596.26,23995.95,January 11 2019,"Friday, 2019-01-11",11-Jan-19,1/11/2019,-0.38,2596.64,-0.014634297,1 days,1,-5.97,24001.92,-0.02487301
1/14/2019,2582.61,23909.84,January 14 2019,"Monday, 2019-01-14",14-Jan-19,1/14/2019,-13.65,2596.26,-0.52575628,3 days,3,-86.11,23995.95,-0.358852223
1/15/2019,2610.3,24065.59,January 15 2019,"Tuesday, 2019-01-15",15-Jan-19,1/15/2019,27.69,2582.61,1.072171176,1 days,1,155.75,23909.84,0.651405446
1/16/2019,2616.1,24207.16,January 16 2019,"Wednesday, 2019-01-16",16-Jan-19,1/16/2019,5.8,2610.3,0.222196682,1 days,1,141.57,24065.59,0.588267314
1/17/2019,2635.96,24370.1,January 17 2019,"Thursday, 2019-01-17",17-Jan-19,1/17/2019,19.86,2616.1,0.759145293,1 days,1,162.94,24207.16,0.673106635
1/18/2019,2670.71,24706.35,January 18 2019,"Friday, 2019-01-18",18-Jan-19,1/18/2019,34.75,2635.96,1.318305285,1 days,1,336.25,24370.1,1.379764548
1/21/2019,,,January 21 2019,"Monday, 2019-01-21",21-Jan-19,1/21/2019,,2670.71,,3 days,3,,24706.35,
1/22/2019,2632.9,24404.48,January 22 2019,"Tuesday, 2019-01-22",22-Jan-19,1/22/2019,,,,1 days,1,,,
1/23/2019,2638.7,24575.62,January 23 2019,"Wednesday, 2019-01-23",23-Jan-19,1/23/2019,5.8,2632.9,0.220289415,1 days,1,171.14,24404.48,0.701264686
1/24/2019,2642.33,24553.24,January 24 2019,"Thursday, 2019-01-24",24-Jan-19,1/24/2019,3.63,2638.7,0.137567742,1 days,1,-22.38,24575.62,-0.091065861
1/25/2019,2664.76,24737.2,January 25 2019,"Friday, 2019-01-25",25-Jan-19,1/25/2019,22.43,2642.33,0.848872018,1 days,1,183.96,24553.24,0.749229022
1/28/2019,2643.85,24528.22,January 28 2019,"Monday, 2019-01-28",28-Jan-19,1/28/2019,-20.91,2664.76,-0.784686051,3 days,3,-208.98,24737.2,-0.844800543
1/29/2019,2640,24579.96,January 29 2019,"Tuesday, 2019-01-29",29-Jan-19,1/29/2019,-3.85,2643.85,-0.145620969,1 days,1,51.74,24528.22,0.210940704
1/30/2019,2681.05,25014.86,January 30 2019,"Wednesday, 2019-01-30",30-Jan-19,1/30/2019,41.05,2640,1.554924242,1 days,1,434.9,24579.96,1.769327533
1/31/2019,2704.1,24999.67,January 31 2019,"Thursday, 2019-01-31",31-Jan-19,1/31/2019,23.05,2681.05,0.859737789,1 days,1,-15.19,25014.86,-0.060723906
2/1/2019,2706.53,25063.89,February 01 2019,"Friday, 2019-02-01",1-Feb-19,2/1/2019,2.43,2704.1,0.089863541,1 days,1,64.22,24999.67,0.256883391
2/4/2019,2724.87,25239.37,February 04 2019,"Monday, 2019-02-04",4-Feb-19,2/4/2019,18.34,2706.53,0.677620422,3 days,3,175.48,25063.89,0.700130746
2/5/2019,2737.7,25411.52,February 05 2019,"Tuesday, 2019-02-05",5-Feb-19,2/5/2019,12.83,2724.87,0.470848151,1 days,1,172.15,25239.37,0.682069323
2/6/2019,2731.61,25390.3,February 06 2019,"Wednesday, 2019-02-06",6-Feb-19,2/6/2019,-6.09,2737.7,-0.222449501,1 days,1,-21.22,25411.52,-0.083505434
2/7/2019,2706.05,25169.53,February 07 2019,"Thursday, 2019-02-07",7-Feb-19,2/7/2019,-25.56,2731.61,-0.935711906,1 days,1,-220.77,25390.3,-0.869505284
2/8/2019,2707.88,25106.33,February 08 2019,"Friday, 2019-02-08",8-Feb-19,2/8/2019,1.83,2706.05,0.067626245,1 days,1,-63.2,25169.53,-0.251097259
2/11/2019,2709.8,25053.11,February 11 2019,"Monday, 2019-02-11",11-Feb-19,2/11/2019,1.92,2707.88,0.070904176,3 days,3,-53.22,25106.33,-0.211978413
2/12/2019,2744.73,25425.76,February 12 2019,"Tuesday, 2019-02-12",12-Feb-19,2/12/2019,34.93,2709.8,1.28902502,1 days,1,372.65,25053.11,1.487440082
2/13/2019,2753.03,25543.27,February 13 2019,"Wednesday, 2019-02-13",13-Feb-19,2/13/2019,8.3,2744.73,0.302397686,1 days,1,117.51,25425.76,0.462169076
2/14/2019,2745.73,25439.39,February 14 2019,"Thursday, 2019-02-14",14-Feb-19,2/14/2019,-7.3,2753.03,-0.265162385,1 days,1,-103.88,25543.27,-0.406682465
2/15/2019,2775.6,25883.25,February 15 2019,"Friday, 2019-02-15",15-Feb-19,2/15/2019,29.87,2745.73,1.087870985,1 days,1,443.86,25439.39,1.744774541
2/18/2019,,,February 18 2019,"Monday, 2019-02-18",18-Feb-19,2/18/2019,,2775.6,,3 days,3,,25883.25,
2/19/2019,2779.76,25891.32,February 19 2019,"Tuesday, 2019-02-19",19-Feb-19,2/19/2019,,,,1 days,1,,,
2/20/2019,2784.7,25954.44,February 20 2019,"Wednesday, 2019-02-20",20-Feb-19,2/20/2019,4.94,2779.76,0.177713184,1 days,1,63.12,25891.32,0.243788266
2/21/2019,2774.88,25850.63,February 21 2019,"Thursday, 2019-02-21",21-Feb-19,2/21/2019,-9.82,2784.7,-0.352641218,1 days,1,-103.81,25954.44,-0.399970101
2/22/2019,2792.67,26031.81,February 22 2019,"Friday, 2019-02-22",22-Feb-19,2/22/2019,17.79,2774.88,0.641108805,1 days,1,181.18,25850.63,0.700872667
2/25/2019,2796.11,26091.95,February 25 2019,"Monday, 2019-02-25",25-Feb-19,2/25/2019,3.44,2792.67,0.123179609,3 days,3,60.14,26031.81,0.231025042
2/26/2019,2793.9,26057.98,February 26 2019,"Tuesday, 2019-02-26",26-Feb-19,2/26/2019,-2.21,2796.11,-0.079038378,1 days,1,-33.97,26091.95,-0.130193412
2/27/2019,2792.38,25985.16,February 27 2019,"Wednesday, 2019-02-27",27-Feb-19,2/27/2019,-1.52,2793.9,-0.054404238,1 days,1,-72.82,26057.98,-0.279453741
2/28/2019,2784.49,25916,February 28 2019,"Thursday, 2019-02-28",28-Feb-19,2/28/2019,-7.89,2792.38,-0.282554667,1 days,1,-69.16,25985.16,-0.266151911
3/1/2019,2803.69,26026.32,March 01 2019,"Friday, 2019-03-01",1-Mar-19,3/1/2019,19.2,2784.49,0.689533811,1 days,1,110.32,25916,0.425682976
3/4/2019,2792.81,25819.65,March 04 2019,"Monday, 2019-03-04",4-Mar-19,3/4/2019,-10.88,2803.69,-0.388060021,3 days,3,-206.67,26026.32,-0.794080761
3/5/2019,2789.65,25806.63,March 05 2019,"Tuesday, 2019-03-05",5-Mar-19,3/5/2019,-3.16,2792.81,-0.11314769,1 days,1,-13.02,25819.65,-0.05042671
3/6/2019,2771.45,25673.46,March 06 2019,"Wednesday, 2019-03-06",6-Mar-19,3/6/2019,-18.2,2789.65,-0.652411593,1 days,1,-133.17,25806.63,-0.516030183
3/7/2019,2748.93,25473.23,March 07 2019,"Thursday, 2019-03-07",7-Mar-19,3/7/2019,-22.52,2771.45,-0.812571037,1 days,1,-200.23,25673.46,-0.77991046
3/8/2019,2743.07,25450.24,March 08 2019,"Friday, 2019-03-08",8-Mar-19,3/8/2019,-5.86,2748.93,-0.213173853,1 days,1,-22.99,25473.23,-0.090251609
3/11/2019,2783.3,25650.88,March 11 2019,"Monday, 2019-03-11",11-Mar-19,3/11/2019,40.23,2743.07,1.466604935,3 days,3,200.64,25450.24,0.788361917
3/12/2019,2791.52,25554.66,March 12 2019,"Tuesday, 2019-03-12",12-Mar-19,3/12/2019,8.22,2783.3,0.295332878,1 days,1,-96.22,25650.88,-0.375113836
3/13/2019,2810.92,25702.89,March 13 2019,"Wednesday, 2019-03-13",13-Mar-19,3/13/2019,19.4,2791.52,0.694961885,1 days,1,148.23,25554.66,0.580050762
3/14/2019,2808.48,25709.94,March 14 2019,"Thursday, 2019-03-14",14-Mar-19,3/14/2019,-2.44,2810.92,-0.08680432,1 days,1,7.05,25702.89,0.027428822
3/15/2019,2822.48,25848.87,March 15 2019,"Friday, 2019-03-15",15-Mar-19,3/15/2019,14,2808.48,0.498490287,1 days,1,138.93,25709.94,0.540374657
3/18/2019,2832.94,25914.1,March 18 2019,"Monday, 2019-03-18",18-Mar-19,3/18/2019,10.46,2822.48,0.370596072,3 days,3,65.23,25848.87,0.252351457
3/19/2019,2832.57,25887.38,March 19 2019,"Tuesday, 2019-03-19",19-Mar-19,3/19/2019,-0.37,2832.94,-0.013060637,1 days,1,-26.72,25914.1,-0.10310989
3/20/2019,2824.23,25745.67,March 20 2019,"Wednesday, 2019-03-20",20-Mar-19,3/20/2019,-8.34,2832.57,-0.294432265,1 days,1,-141.71,25887.38,-0.547409587
3/21/2019,2854.88,25962.51,March 21 2019,"Thursday, 2019-03-21",21-Mar-19,3/21/2019,30.65,2824.23,1.085251555,1 days,1,216.84,25745.67,0.842238714
3/22/2019,2800.71,25502.32,March 22 2019,"Friday, 2019-03-22",22-Mar-19,3/22/2019,-54.17,2854.88,-1.897452783,1 days,1,-460.19,25962.51,-1.772517372
3/25/2019,2798.36,25516.83,March 25 2019,"Monday, 2019-03-25",25-Mar-19,3/25/2019,-2.35,2800.71,-0.083907295,3 days,3,14.51,25502.32,0.056896784
3/26/2019,2818.46,25657.73,March 26 2019,"Tuesday, 2019-03-26",26-Mar-19,3/26/2019,20.1,2798.36,0.718277848,1 days,1,140.9,25516.83,0.552184578
3/27/2019,2805.37,25625.59,March 27 2019,"Wednesday, 2019-03-27",27-Mar-19,3/27/2019,-13.09,2818.46,-0.464438026,1 days,1,-32.14,25657.73,-0.125264394
3/28/2019,2815.44,25717.46,March 28 2019,"Thursday, 2019-03-28",28-Mar-19,3/28/2019,10.07,2805.37,0.358954434,1 days,1,91.87,25625.59,0.358508819
3/29/2019,2834.4,25928.68,March 29 2019,"Friday, 2019-03-29",29-Mar-19,3/29/2019,18.96,2815.44,0.673429375,1 days,1,211.22,25717.46,0.821309725
4/1/2019,2867.19,26258.42,April 01 2019,"Monday, 2019-04-01",1-Apr-19,4/1/2019,32.79,2834.4,1.156858594,3 days,3,329.74,25928.68,1.271719193
4/2/2019,2867.24,26179.13,April 02 2019,"Tuesday, 2019-04-02",2-Apr-19,4/2/2019,0.05,2867.19,0.001743868,1 days,1,-79.29,26258.42,-0.301960286
4/3/2019,2873.4,26218.13,April 03 2019,"Wednesday, 2019-04-03",3-Apr-19,4/3/2019,6.16,2867.24,0.214840753,1 days,1,39,26179.13,0.148973629
4/4/2019,2879.39,26384.63,April 04 2019,"Thursday, 2019-04-04",4-Apr-19,4/4/2019,5.99,2873.4,0.208463841,1 days,1,166.5,26218.13,0.635056734
4/5/2019,2892.74,26424.99,April 05 2019,"Friday, 2019-04-05",5-Apr-19,4/5/2019,13.35,2879.39,0.463639868,1 days,1,40.36,26384.63,0.152967845
4/8/2019,2895.77,26341.02,April 08 2019,"Monday, 2019-04-08",8-Apr-19,4/8/2019,3.03,2892.74,0.104744982,3 days,3,-83.97,26424.99,-0.317767386
4/9/2019,2878.2,26150.58,April 09 2019,"Tuesday, 2019-04-09",9-Apr-19,4/9/2019,-17.57,2895.77,-0.606747083,1 days,1,-190.44,26341.02,-0.722978837
4/10/2019,2888.21,26157.16,April 10 2019,"Wednesday, 2019-04-10",10-Apr-19,4/10/2019,10.01,2878.2,0.347786811,1 days,1,6.58,26150.58,0.025161966
4/11/2019,2888.32,26143.05,April 11 2019,"Thursday, 2019-04-11",11-Apr-19,4/11/2019,0.11,2888.21,0.003808587,1 days,1,-14.11,26157.16,-0.053943165
4/12/2019,2907.41,26412.3,April 12 2019,"Friday, 2019-04-12",12-Apr-19,4/12/2019,19.09,2888.32,0.660937846,1 days,1,269.25,26143.05,1.029910435
4/15/2019,2905.58,26384.77,April 15 2019,"Monday, 2019-04-15",15-Apr-19,4/15/2019,-1.83,2907.41,-0.062942619,3 days,3,-27.53,26412.3,-0.104231741
4/16/2019,2907.06,26452.66,April 16 2019,"Tuesday, 2019-04-16",16-Apr-19,4/16/2019,1.48,2905.58,0.050936474,1 days,1,67.89,26384.77,0.25730753
4/17/2019,2900.45,26449.54,April 17 2019,"Wednesday, 2019-04-17",17-Apr-19,4/17/2019,-6.61,2907.06,-0.227377488,1 days,1,-3.12,26452.66,-0.011794655
4/18/2019,2905.03,26559.54,April 18 2019,"Thursday, 2019-04-18",18-Apr-19,4/18/2019,4.58,2900.45,0.157906532,1 days,1,110,26449.54,0.41588625
4/19/2019,,,April 19 2019,"Friday, 2019-04-19",19-Apr-19,4/19/2019,,2905.03,,1 days,1,,26559.54,
4/22/2019,2907.97,26511.05,April 22 2019,"Monday, 2019-04-22",22-Apr-19,4/22/2019,,,,3 days,3,,,
4/23/2019,2933.68,26656.39,April 23 2019,"Tuesday, 2019-04-23",23-Apr-19,4/23/2019,25.71,2907.97,0.884121913,1 days,1,145.34,26511.05,0.548224231
4/24/2019,2927.25,26597.05,April 24 2019,"Wednesday, 2019-04-24",24-Apr-19,4/24/2019,-6.43,2933.68,-0.219178643,1 days,1,-59.34,26656.39,-0.222610789
4/25/2019,2926.17,26462.08,April 25 2019,"Thursday, 2019-04-25",25-Apr-19,4/25/2019,-1.08,2927.25,-0.036894696,1 days,1,-134.97,26597.05,-0.507462294
4/26/2019,2939.88,26543.33,April 26 2019,"Friday, 2019-04-26",26-Apr-19,4/26/2019,13.71,2926.17,0.468530537,1 days,1,81.25,26462.08,0.307043135
4/29/2019,2943.03,26554.39,April 29 2019,"Monday, 2019-04-29",29-Apr-19,4/29/2019,3.15,2939.88,0.10714723,3 days,3,11.06,26543.33,0.041667718
4/30/2019,2945.83,26592.91,April 30 2019,"Tuesday, 2019-04-30",30-Apr-19,4/30/2019,2.8,2943.03,0.095140043,1 days,1,38.52,26554.39,0.14506076
5/1/2019,2923.73,26430.14,May 01 2019,"Wednesday, 2019-05-01",1-May-19,5/1/2019,-22.1,2945.83,-0.750213013,1 days,1,-162.77,26592.91,-0.612080438
5/2/2019,2917.52,26307.79,May 02 2019,"Thursday, 2019-05-02",2-May-19,5/2/2019,-6.21,2923.73,-0.212399914,1 days,1,-122.35,26430.14,-0.462918471
5/3/2019,2945.64,26504.95,May 03 2019,"Friday, 2019-05-03",3-May-19,5/3/2019,28.12,2917.52,0.963832296,1 days,1,197.16,26307.79,0.749435813
5/6/2019,2932.47,26438.48,May 06 2019,"Monday, 2019-05-06",6-May-19,5/6/2019,-13.17,2945.64,-0.447101479,3 days,3,-66.47,26504.95,-0.250783344
5/7/2019,2884.05,25965.09,May 07 2019,"Tuesday, 2019-05-07",7-May-19,5/7/2019,-48.42,2932.47,-1.651167787,1 days,1,-473.39,26438.48,-1.7905341
5/8/2019,2879.42,25967.33,May 08 2019,"Wednesday, 2019-05-08",8-May-19,5/8/2019,-4.63,2884.05,-0.160538132,1 days,1,2.24,25965.09,0.008626968
5/9/2019,2870.72,25828.36,May 09 2019,"Thursday, 2019-05-09",9-May-19,5/9/2019,-8.7,2879.42,-0.302144182,1 days,1,-138.97,25967.33,-0.535172465
5/10/2019,2881.4,25942.37,May 10 2019,"Friday, 2019-05-10",10-May-19,5/10/2019,10.68,2870.72,0.372032103,1 days,1,114.01,25828.36,0.441414012
5/13/2019,2811.87,25324.99,May 13 2019,"Monday, 2019-05-13",13-May-19,5/13/2019,-69.53,2881.4,-2.413063094,3 days,3,-617.38,25942.37,-2.379813409
5/14/2019,2834.41,25532.05,May 14 2019,"Tuesday, 2019-05-14",14-May-19,5/14/2019,22.54,2811.87,0.801601781,1 days,1,207.06,25324.99,0.817611379
5/15/2019,2850.96,25648.02,May 15 2019,"Wednesday, 2019-05-15",15-May-19,5/15/2019,16.55,2834.41,0.583895767,1 days,1,115.97,25532.05,0.45421343
5/16/2019,2876.32,25862.68,May 16 2019,"Thursday, 2019-05-16",16-May-19,5/16/2019,25.36,2850.96,0.889524932,1 days,1,214.66,25648.02,0.836945698
5/17/2019,2859.53,25764,May 17 2019,"Friday, 2019-05-17",17-May-19,5/17/2019,-16.79,2876.32,-0.583731991,1 days,1,-98.68,25862.68,-0.381553652
5/20/2019,2840.23,25679.9,May 20 2019,"Monday, 2019-05-20",20-May-19,5/20/2019,-19.3,2859.53,-0.674936091,3 days,3,-84.1,25764,-0.326424468
5/21/2019,2864.36,25877.33,May 21 2019,"Tuesday, 2019-05-21",21-May-19,5/21/2019,24.13,2840.23,0.849579083,1 days,1,197.43,25679.9,0.768811405
5/22/2019,2856.27,25776.61,May 22 2019,"Wednesday, 2019-05-22",22-May-19,5/22/2019,-8.09,2864.36,-0.282436565,1 days,1,-100.72,25877.33,-0.38922099
5/23/2019,2822.24,25490.47,May 23 2019,"Thursday, 2019-05-23",23-May-19,5/23/2019,-34.03,2856.27,-1.191413977,1 days,1,-286.14,25776.61,-1.11007615
5/24/2019,2826.06,25585.69,May 24 2019,"Friday, 2019-05-24",24-May-19,5/24/2019,3.82,2822.24,0.135353478,1 days,1,95.22,25490.47,0.37355137
5/27/2019,,,May 27 2019,"Monday, 2019-05-27",27-May-19,5/27/2019,,2826.06,,3 days,3,,25585.69,
5/28/2019,2802.39,25347.77,May 28 2019,"Tuesday, 2019-05-28",28-May-19,5/28/2019,,,,1 days,1,,,
5/29/2019,2783.02,25126.41,May 29 2019,"Wednesday, 2019-05-29",29-May-19,5/29/2019,-19.37,2802.39,-0.691195729,1 days,1,-221.36,25347.77,-0.873291812
5/30/2019,2788.86,25169.88,May 30 2019,"Thursday, 2019-05-30",30-May-19,5/30/2019,5.84,2783.02,0.209843982,1 days,1,43.47,25126.41,0.173005216
5/31/2019,2752.06,24815.04,May 31 2019,"Friday, 2019-05-31",31-May-19,5/31/2019,-36.8,2788.86,-1.319535581,1 days,1,-354.84,25169.88,-1.409780261
6/3/2019,2744.45,24819.78,June 03 2019,"Monday, 2019-06-03",3-Jun-19,6/3/2019,-7.61,2752.06,-0.276520134,3 days,3,4.74,24815.04,0.019101319
6/4/2019,2803.27,25332.18,June 04 2019,"Tuesday, 2019-06-04",4-Jun-19,6/4/2019,58.82,2744.45,2.143234528,1 days,1,512.4,24819.78,2.064482441
6/5/2019,2826.15,25539.57,June 05 2019,"Wednesday, 2019-06-05",5-Jun-19,6/5/2019,22.88,2803.27,0.816189664,1 days,1,207.39,25332.18,0.818682008
6/6/2019,2843.49,25720.66,June 06 2019,"Thursday, 2019-06-06",6-Jun-19,6/6/2019,17.34,2826.15,0.613555544,1 days,1,181.09,25539.57,0.709056574
6/7/2019,2873.34,25983.94,June 07 2019,"Friday, 2019-06-07",7-Jun-19,6/7/2019,29.85,2843.49,1.049766308,1 days,1,263.28,25720.66,1.023612924
6/10/2019,2886.73,26062.68,June 10 2019,"Monday, 2019-06-10",10-Jun-19,6/10/2019,13.39,2873.34,0.4660082,3 days,3,78.74,25983.94,0.303033335
6/11/2019,2885.72,26048.51,June 11 2019,"Tuesday, 2019-06-11",11-Jun-19,6/11/2019,-1.01,2886.73,-0.034987685,1 days,1,-14.17,26062.68,-0.054368929
6/12/2019,2879.84,26004.83,June 12 2019,"Wednesday, 2019-06-12",12-Jun-19,6/12/2019,-5.88,2885.72,-0.203761973,1 days,1,-43.68,26048.51,-0.167687135
6/13/2019,2891.64,26106.77,June 13 2019,"Thursday, 2019-06-13",13-Jun-19,6/13/2019,11.8,2879.84,0.409744986,1 days,1,101.94,26004.83,0.392004101
6/14/2019,2886.98,26089.61,June 14 2019,"Friday, 2019-06-14",14-Jun-19,6/14/2019,-4.66,2891.64,-0.161154224,1 days,1,-17.16,26106.77,-0.065730077
